episode,train_makespan,train_reward,actor_loss,critic_loss,entropy_loss,eval_makespan,eval_reward,jains_index,task_load_variance,current_lr,exploration_epsilon,total_random_actions,exploration_phase
988,186.19789778133432,-189.82331097229584,0.00047037762124091387,3959.9821166992188,2.5931872725486755,,,0.993103448275862,0.15999999999999998,1.039666841578897e-05,0.24,5675,early
989,178.13748169916846,-180.68784186622986,-0.016754708252847195,2536.4890747070312,2.6724371910095215,,,0.993103448275862,0.15999999999999998,1.039666841578897e-05,0.24,5683,early
990,174.93558275847315,-176.49593918538113,-0.004307900962885469,2694.2850952148438,2.576516628265381,,,0.976271186440678,0.5599999999999999,1.039666841578897e-05,0.24,5685,early
991,177.22992757979426,-178.08974478684672,0.012167647713795304,3412.9511108398438,2.593370258808136,,,0.993103448275862,0.15999999999999998,1.039666841578897e-05,0.24,5691,early
992,173.97983468739855,-173.72071258835535,0.004612105753039941,2630.38427734375,2.747061550617218,,,0.96,0.96,1.039666841578897e-05,0.24,5696,early
993,184.02858530523187,-187.90388448155227,-0.019583179033361375,3934.64404296875,2.6223185062408447,,,0.976271186440678,0.5599999999999999,1.039666841578897e-05,0.24,5703,early
994,166.4311641508525,-164.49086073711243,-0.004283992049749941,2915.8480224609375,2.576414704322815,,,0.976271186440678,0.5599999999999999,1.039666841578897e-05,0.24,5709,early
995,172.50637084640505,-173.2022952963202,-0.007653862296137959,3214.2158813476562,2.6342190504074097,,,0.993103448275862,0.15999999999999998,1.039666841578897e-05,0.24,5718,early
996,178.6646790231412,-180.54473368397746,-0.002019983541686088,3596.0994262695312,2.576478600502014,,,0.976271186440678,0.5599999999999999,1.039666841578897e-05,0.24,5724,early
997,164.60260420588838,-162.53667156921057,0.008924234251026064,2667.37451171875,2.576419472694397,,,0.976271186440678,0.5599999999999999,1.039666841578897e-05,0.24,5731,early
998,160.1399108466039,-157.49888964259156,0.012731897411867976,2300.2174072265625,2.5932799577713013,,,0.993103448275862,0.15999999999999998,1.039666841578897e-05,0.24,5739,early
999,183.21487480056425,-188.27869877948407,0.01002575133315986,3486.3707885742188,2.5475181937217712,,,0.993103448275862,0.15999999999999998,1.039666841578897e-05,0.24,5748,early
1000,179.9363544272072,-181.13434729291333,0.013194942846894264,3394.076904296875,2.788158893585205,174.90539399189623,-175.81201786963075,0.993103448275862,0.15999999999999998,1.039666841578897e-05,0.24,5757,early
